,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
team_size,0.12347723093715829,0.12584483675129512,0.12762829321109817,0.12487089917962378,0.12652685208950265,0.12923870214900013,0.12599827453501716,0.12547803593049545,0.12500167248366867,0.12225517745012103,0.12662673964345328,0.12771137378959627,0.1269751015568706,0.12622308982196725,0.12579825680118206,0.12610515378247059,0.12390134344111386,0.12209315667270323,0.12494365592887208,0.12529388857846865,0.12646666727297737,0.12948053697314504,0.1261844964351159,0.1273011874967439,0.12804584072154165,0.12536253491591104,0.12369051415744489,0.12268435820902374,0.12459183217755485,0.12440545254788578,0.12384346783007046,0.1332532896446527,0.12645602886492058,0.12692977997807675,0.1270103339557911,0.1309547328082553,0.12531794354004067,0.12495798351370094,0.12645847436255608,0.1244027802815205,0.12647628211656486,0.12808617592246963,0.12639786277276363,0.12614620960179423,0.12713215789725418,0.12601018955563592,0.12615259369083817,0.13034403510291037,0.1264604552070212,0.12650109875297513,0.1276154432543144,0.12664294837821138,0.1254361773700916,0.13425467008569567,0.12891132458297153,0.12633922520309127,0.12243443319293092,0.1276297447677872,0.1310814442686055,0.12574335901673545,0.12678952332639618,0.1254850539923961,0.1271856196383591,0.11966466091422655,0.12010873291953339,0.12398366266471994,0.12464985184119758,0.12576160235718925,0.1291467179441609,0.12309569583032531,0.1276847154017758,0.1236149606938188,0.12893226386365536,0.12769214911034502,0.12716230642276555,0.12271663497694187,0.12728975847973606,0.12716441820569827,0.12727746293948353,0.13075949812358736,0.1259435538304473,0.1275137682353533,0.12876309509241557,0.12450551286974207,0.12566157984879733,0.12627551796843986,0.12703318977881198,0.1270240622667703,0.12725618295087573,0.12555822601402397,0.12489614551264556,0.12562388759708254,0.1264414318239863,0.12535979725312654,0.12587541157403806,0.12594390844354297,0.12563443478927075,0.12660665900047494,0.1263716374776197,0.12624049978554605,0.1272341010810083,0.12634200589615327,0.1267755249816745,0.12686550472470368,0.12543745111603558,0.12506899729777426,0.12610077412826987,0.1262356168529887,0.1275273461318506,0.12625374827512745,0.12761267715979152,0.1302491310202492,0.1299399482623128,0.12755813358489504,0.1258562196088846,0.12439269086102907,0.1246515183671094,0.12566111990726955,0.12592572471808483,0.1265400047756945,0.12845422603643275,0.1260343098414994,0.12645906716970448,0.1257996784183063,0.1273488548884799,0.1297230633569351,0.12679607955966024,0.13106504386441184,0.12460755359953163,0.12653056507230126,0.1258298263703643,0.1272237130525521,0.12678855376839468,0.12637392033930803,0.12282667898105624,0.12575477729110998,0.1265614595805954,0.1253187631949775,0.12685879452256787,0.1273074119528469,0.12663870389326012,0.12610100564308055,0.1241303733652234,0.12452237877025982,0.12481759090241529,0.12623688602168762,0.12672667257860418,0.12496552897680349,0.12542712495830238,0.1308569623587783,0.12835376165850085,0.1255499317083484,0.1269876861649547,0.1267711332727191,0.12593112557118824,0.12632981132465046
vis_img_High,-0.0,-0.008565132137896031,-0.0,-0.004861569142009012,-0.012117175457135674,-0.007250941353923717,-0.01763986222323825,-0.0016653399985005401,-0.0,-0.012479305240467658,-0.003020072270587945,-0.0,-0.009052996458748092,-0.015605231616370499,-0.021680408913145075,-0.012757466602295825,-0.026415797444893568,-0.012493082818159806,-0.02131886238829329,-0.0019798586588832207,-0.01212257356983425,-0.006826555174627981,-0.013694815824537906,-0.0022856135091338966,-0.002590161567432937,-0.015650298375769995,-0.0,-0.0,-0.002748664596597682,-0.0,-0.00018595533181763738,-0.054328411181589036,-0.012275024975969771,-0.006661259194516303,-0.009093712680366144,-0.0,-0.018522762182390306,-0.016942848139137868,-0.015047676944059072,-0.0018039463809554797,-0.012190891512714795,-0.003095873329995568,-0.006794774659796687,-0.0023070641437346615,-0.004279149927915149,-0.008868462523952179,-0.0,-0.03150551125747185,-0.012160179588782821,-0.011630684557211625,-0.03660802266557553,-0.01114057891471132,-0.017864029642907012,-0.0605561012756558,-0.0,-0.008215084196349726,-0.012464062072506703,-0.019914139040638625,-0.0,-0.019932934953034543,-0.015265830930319907,-0.002567812185635498,-0.0,-0.05002543876743349,-0.012659003660402054,-0.01233252698920211,-0.0,-0.017385217074217692,-0.0035582711466690888,-0.0,-0.023981317608738565,-0.0,-0.02444809771264852,-0.018248791186354182,-0.00824700739256126,-0.03301768819456993,-0.007147375669593207,-0.007903092943831928,-0.0005362173571167113,-0.011757368283343955,-0.013793931406348586,-0.012033768432452652,-0.02750620040836263,-0.012288300075605272,-0.023635786139915894,-0.010468367985044873,-0.017024177122835375,-0.005545267211405078,-0.0028374946317961526,-0.0025077510218824155,-0.012255193877735812,-0.0061169257498382475,-0.012483711171435983,-0.0037002087394796316,-0.015692387108123443,-0.009743666789860717,-0.004021100570955225,-0.010542368893602334,-0.012696417629769542,-0.014787431894726847,-0.0074829522269339605,-0.002494901091754228,-0.021591085944947852,-0.0,-0.0178569330454279,-0.012240544652934527,-0.014161269527139966,-0.009873002103684667,-0.006206276815218254,-0.0,-0.0,-0.005477780480026483,-0.027925773677929012,-0.021566071536746632,-0.003611262542912183,-0.0365622668112836,-0.022235709198919755,-0.008456940004885567,-0.0,-0.012898027822147804,-0.011954287731526136,-0.014733037029779511,-0.012168559879706197,-0.016149626888300073,-0.01975549189806235,-0.0064009554052025875,-0.008241821421606482,-0.0,-0.0,-0.012010284062845546,-0.015967608288407098,-0.016454751416222123,-0.014907446672300904,-0.01241890186461331,-0.0,-0.016420717949151155,-0.010767737640230587,-0.019053223073464267,-0.015940588279995737,-0.01939690395483907,-0.013797454181390995,-0.026326899542313365,-0.0,-0.0,-0.021310446244371655,-0.014830007761706003,-0.009059545686016293,-0.0,-0.0,-0.011749205796154369,-0.0,-0.01765747546079975,-0.005973203420889361,-0.008535728227929936,-0.008534900948667061,-0.017439036679888834
vis_img_Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vis_img_Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
int_verb_High,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
int_verb_Low,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
int_verb_Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ort_img_High,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012545143348207456,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ort_img_Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ort_img_Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rep_man_High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rep_man_Low,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rep_man_Mixed,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
soc_pers_High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soc_pers_Low,-0.08811145500660336,-0.08671909994177386,-0.06974614110128312,-0.0889076581226193,-0.08220293816450086,-0.09058465475243817,-0.08674133374033141,-0.06830887124497674,-0.08364077723320827,-0.04004851805142753,-0.07366400056364825,-0.04837468816475527,-0.08416365197135003,-0.0795451011229998,-0.07594516551445175,-0.08043849923724034,-0.09605453668294485,-0.03844954749262681,-0.07395577573242694,-0.0829058750414866,-0.0816089311969296,-0.09136752781260858,-0.08319822210922205,-0.07245997904709502,-0.08954321869981113,-0.0773710514557544,-0.09470345219912675,-0.08731245372768703,-0.09281380347581276,-0.08812049053477282,-0.09361200116427372,-0.08098871557794292,-0.08151864787027717,-0.07653001317672213,-0.07854812613216677,-0.0623897089139684,-0.08807757674062748,-0.07581830265646589,-0.08036735766949153,-0.09394127695311884,-0.08160446703351995,-0.0724872921524925,-0.07370977077688816,-0.07346107984973223,-0.0743140688077633,-0.08182406811187756,-0.06994339827004446,-0.05844981672287256,-0.08157767537734051,-0.08190049682888298,-0.07426523340590872,-0.08061678752567497,-0.08741182997603124,-0.08089712565292795,-0.06854741920725953,-0.07836533649401352,-0.041817579154682566,-0.08730450159871449,-0.06200787015359609,-0.07482916295066089,-0.08403135203820894,-0.07424734043923388,-0.06723078051607909,-0.11991439390233016,-0.01887152113193479,-0.05710636306183514,-0.08292403420542604,-0.09140875002915651,-0.09189592404312841,-0.06499817102914149,-0.09074705776956346,-0.06757583652793293,-0.06688158923157758,-0.07428814717372656,-0.07769240507371554,-0.10272641731259838,-0.0857467526081232,-0.08511730041435069,-0.08847633030481727,-0.12397435544855878,-0.07960111768956614,-0.09194162351543259,-0.09285369142347363,-0.06225614085853328,-0.07478666581157845,-0.08182071696192712,-0.08098162809096028,-0.07549257411442166,-0.07297084162186944,-0.10284571145909482,-0.06611102352741052,-0.08200477469617343,-0.08139497627666849,-0.07169999333493828,-0.07863796902984331,-0.08400065216335771,-0.07536695530788691,-0.08787698313148219,-0.08113138722348028,-0.08408797774529231,-0.08546724411017384,-0.06733551097917702,-0.08946990541551386,-0.09088640041440936,-0.08740465781353986,-0.0678167779308943,-0.08366964263990476,-0.07987590367117768,-0.07563151205546086,-0.06795321309467287,-0.069815230328397,-0.09385563752059914,-0.06572319284210154,-0.08040039699133796,-0.07028286900546638,-0.10434136303081007,-0.0918300594482699,-0.08529429134131729,-0.08647156782249452,-0.07989622549510679,-0.10122186748453667,-0.0794363953678596,-0.08157070081701637,-0.0782574277743384,-0.08063204258857173,-0.09215263960501106,-0.07799955704034713,-0.062057291965874214,-0.045779075314999584,-0.08181583395808216,-0.0784089141268639,-0.0753795481006352,-0.08125255192759884,-0.0812529500061437,-0.09099021095259595,-0.07803181019440553,-0.08241189634998755,-0.07584091972493874,-0.08455135348966364,-0.08067793885341043,-0.0828998932139671,-0.10408883227444081,-0.08295495381323485,-0.07207973777918715,-0.0908949442361469,-0.08412757982535982,-0.07876016590376987,-0.06936991271308252,-0.05002732224854529,-0.12493595208120566,-0.06653690776334485,-0.07700250942784478,-0.07589069370617699,-0.078272935404717,-0.07898698808795987,-0.09002315942074915
soc_pers_Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
